title	url	imdbRating	ratingCount	duration	year																																							
Jeder Kopf hat seinen Preis (1980)	http://www.imdb.com/title/tt0080907/	6.3	2633	97	1980																																							
Horror Infernal (1980)	http://www.imdb.com/title/tt0080923/	6.7	9398	106	1980																																							
Omar Mukhtar - Löwe der Wüste (1981)	http://www.imdb.com/title/tt0081059/	8.3	6866	173	1981																																							
Cleopatra (1934)	http://www.imdb.com/title/tt0024991/	7	2013	92	1934																																							
Mord im Spiegel (1980)	http://www.imdb.com/title/tt0081163/	6.2	3767	105	1980																																							
Duell am Wind River (1980)	http://www.imdb.com/title/tt0081187/	6.4	1165	102	1980																																							
Pepi\	 Bom und der Rest der Bande (1980)	pepi luci bom und der rest der bande	http://www.imdb.com/title/tt0081323/	0.105	2827																																				0	0		
Popeye\	popeye der seemann mit dem harten schlag	http://www.imdb.com/title/tt0081353/	5.1	312.2	6840																																				0			
Prom Night - Die Nacht des Schlächters (1980)	http://www.imdb.com/title/tt0081383/	5.4	8002	89	1980																																							
Scanners - Ihre Gedanken können töten (1981)	http://www.imdb.com/title/tt0081455/	6.8	26245	103	1981																																							
Das Rätsel von Monte Christo (1934)	http://www.imdb.com/title/tt0025004/	7.7	1308	113	1934																																							
Unter guten Freunden (1980)	http://www.imdb.com/title/tt0081528/	6	304	113	1980																																							
SCTV Network 90 (TV Series 1981–1983)	http://www.imdb.com/title/tt0081925/	8.4	635	90	1983																																							
Tenko (TV Series 1981–1984)	http://www.imdb.com/title/tt0081944/	7.8	328	50	1984																																							
American Werewolf (1981)	http://www.imdb.com/title/tt0082010/	7.6	49080	97	1981																																							
Heißblütig - Kaltblütig (1981)	http://www.imdb.com/title/tt0082089/	7.4	19259	113	1981																																							
Auf dem Highway ist die Hölle los (1981)	http://www.imdb.com/title/tt0082136/	6	21555	95	1981																																							
Death Takes a Holiday (1934)	http://www.imdb.com/title/tt0025037/	7.2	1045	79	1934																																							
Tot & begraben (1981)	http://www.imdb.com/title/tt0082242/	6.6	5763	94	1981																																							
Bei Anruf Mord (TV Movie 1981)	http://www.imdb.com/title/tt0082265/	6.3	84	98	1981																																							
Der Drachentöter (1981)	http://www.imdb.com/title/tt0082288/	6.7	9095	108	1981																																							
Über dem Jenseits (1981)	http://www.imdb.com/title/tt0082307/	6.9	11952	87	1981																																							
Ek Duuje Ke Liye (1981)	http://www.imdb.com/title/tt0082314/	7.6	542	167	1981																																							
Die Klapperschlange (1981)	http://www.imdb.com/title/tt0082340/	7.2	69057	99	1981																																							
Excalibur (1981)	http://www.imdb.com/title/tt0082348/	7.5	39909	140	1981																																							
Barbaras Baby - Omen III (1981)	http://www.imdb.com/title/tt0082377/	5.5	10905	108	1981																																							
Vier Jahreszeiten (1981)	http://www.imdb.com/title/tt0082405/	7.2	2836	107	1981																																							
Cap und Capper (1981)	http://www.imdb.com/title/tt0082406/	7.3	46024	83	1981																																							
Die Geliebte des französischen Leutnants (1981)	http://www.imdb.com/title/tt0082416/	6.9	7362	124	1981																																							
Halloween II - Das Grauen kehrt zurück (1981)	http://www.imdb.com/title/tt0082495/	6.5	38710	92	1981																																							
Mel Brooks - Die verrückte Geschichte der Welt (1981)	http://www.imdb.com/title/tt0082517/	6.8	28291	92	1981																																							
Mad Max 2 - Der Vollstrecker (1981)	http://www.imdb.com/title/tt0082694/	7.6	86747	95	1981																																							
Memoiren einer Überlebenden (1981)	http://www.imdb.com/title/tt0082733/	5.6	148	115	1981																																							
Mephisto (1981)	http://www.imdb.com/title/tt0082736/	7.8	5884	144	1981																																							
Hi'-Neighbor! (1934)	http://www.imdb.com/title/tt0025249/	7.4	128	17	1934																																							
Modern Problems (1981)	http://www.imdb.com/title/tt0082763/	4.9	3168	89	1981																																							
Die Frau mit der 45er Magnum (1981)	http://www.imdb.com/title/tt0082776/	6.8	3579	80	1981																																							
Am goldenen See (1981)	http://www.imdb.com/title/tt0082846/	7.7	17871	109	1981																																							
Outland - Planet der Verdammten (1981)	http://www.imdb.com/title/tt0082869/	6.6	17661	112	1981																																							
Wenn der Postmann zweimal klingelt (1981)	http://www.imdb.com/title/tt0082934/	6.6	13553	122	1981																																							
Der Profi (1981)	http://www.imdb.com/title/tt0082949/	7.8	6966	108	1981																																							
Forke des Todes (1981)	http://www.imdb.com/title/tt0082951/	6.1	4140	89	1981																																							
Ragtime (1981)	http://www.imdb.com/title/tt0082970/	7.3	5562	155	1981																																							
Truck Driver - Gejagt von einem Serienkiller (1981)	http://www.imdb.com/title/tt0083000/	6.7	2258	101	1981																																							
Silsila (1981)	http://www.imdb.com/title/tt0083081/	7.5	1509	182	1981																																							
Die letzten Amerikaner (1981)	http://www.imdb.com/title/tt0083111/	7.2	9855	106	1981																																							
Yaarana (1981)	http://www.imdb.com/title/tt0083349/	7.1	639	0	1981																																							
Fame (TV Series 1982–1987)	http://www.imdb.com/title/tt0083412/	6.8	1417	60	1987																																							
Familienbande (TV Series 1982–1989)	http://www.imdb.com/title/tt0083413/	7.1	8961	30	1989																																							
The Incredible Hulk (TV Series 1982– )	http://www.imdb.com/title/tt0083430/	6.9	643	24	1982																																							
Knight Rider (TV Series 1982–1986)	http://www.imdb.com/title/tt0083437/	6.8	14656	46	1986																																							
Remington Steele (TV Series 1982–1987)	http://www.imdb.com/title/tt0083470/	7.3	3536	60	1987																																							
Whoops Apocalypse (TV Series 1982– )	http://www.imdb.com/title/tt0083502/	7.5	145	30	1982																																							
Kagirinaki hodô (1934)	http://www.imdb.com/title/tt0025338/	7	147	87	1934																																							
Nur 48 Stunden (1982)	http://www.imdb.com/title/tt0083511/	6.9	41673	96	1982																																							
The Atomic Cafe (1982)	http://www.imdb.com/title/tt0083590/	7.7	2907	86	1982																																							
Beastmaster - Der Befreier (1982)	http://www.imdb.com/title/tt0083630/	6.1	12462	118	1982																																							
Der Kontrakt des Zeichners (1982)	http://www.imdb.com/title/tt0083851/	7.3	6001	108	1982																																							
Tanz der Teufel (1981)	http://www.imdb.com/title/tt0083907/	7.6	108160	85	1981																																							
Kid Millions (1934)	http://www.imdb.com/title/tt0025347/	7.8	339	90	1934																																							
Ich glaub' ich steh' im Wald (1982)	http://www.imdb.com/title/tt0083929/	7.2	57060	90	1982																																							
Rambo (1982)	http://www.imdb.com/title/tt0083944/	7.6	135369	93	1982																																							
Fitzcarraldo (1982)	http://www.imdb.com/title/tt0083946/	8.1	16809	158	1982																																							
Das letzte Einhorn (1982)	http://www.imdb.com/title/tt0084237/	7.5	15438	92	1982																																							
Eine Sommernachts-Sexkomödie (1982)	http://www.imdb.com/title/tt0084329/	6.8	11827	88	1982																																							
Namak Halaal (1982)	http://www.imdb.com/title/tt0084385/	7.4	966	0	1982																																							
Der Mann\	der mann der zuviel wu te	http://www.imdb.com/title/tt0025452/	6.9	171.5666667	4500																																				0			
Die Nacht von San Lorenzo (1982)	http://www.imdb.com/title/tt0084422/	7.5	2158	105	1982																																							
Pink Floyd The Wall (1982)	http://www.imdb.com/title/tt0084503/	8	49016	95	1982																																							
Poltergeist (1982)	http://www.imdb.com/title/tt0084516/	7.4	75781	114	1982																																							
Prem Rog (1982)	http://www.imdb.com/title/tt0084532/	7.2	471	0	1982																																							
Rocky III - Das Auge des Tigers (1982)	http://www.imdb.com/title/tt0084602/	6.6	79126	99	1982																																							
Satte Pe Satta (1982)	http://www.imdb.com/title/tt0084630/	7.2	1309	160	1982																																							
Mrs. Brisby und das Geheimnis von NIMH (1982)	http://www.imdb.com/title/tt0084649/	7.6	21304	82	1982																																							
Shakti (1982)	http://www.imdb.com/title/tt0084667/	7.8	941	166	1982																																							
Der New York Ripper (1982)	http://www.imdb.com/title/tt0084719/	6.4	5211	91	1982																																							
Der Stand der Dinge (1982)	http://www.imdb.com/title/tt0084725/	7.2	1547	121	1982																																							
Manhattan Melodrama (1934)	http://www.imdb.com/title/tt0025464/	7.2	2017	93	1934																																							
Star Trek II: Der Zorn des Khan (1982)	http://www.imdb.com/title/tt0084726/	7.8	75665	113	1982																																							
Tron (1982)	http://www.imdb.com/title/tt0084827/	6.8	78310	96	1982																																							
Garp und wie er die Welt sah (1982)	http://www.imdb.com/title/tt0084917/	7.1	16802	136	1982																																							
Einer gegen das Imperium (1983)	http://www.imdb.com/title/tt0084935/	4	1673	88	1983																																							
Der Typ mit dem irren Blick (1982)	http://www.imdb.com/title/tt0084945/	4.7	3804	98	1982																																							
Die Fraggles (TV Series 1983–1987)	http://www.imdb.com/title/tt0085017/	8	2851	30	1987																																							
Ein Fall für Professor Chase (TV Series 1983– )	http://www.imdb.com/title/tt0085051/	6.5	625	60	1983																																							
